sku,name,short_description,description,price,weight,qty,_category,_attribute_set,_type,_root_category,status,tax_class_id,visibility,_product_websites,image,small_image,thumbnail,is_in_stock,_media_attribute_id,_media_image
6010096,MIKE IKE RED RAGEOUS 60G*24,MIKE IKE RED RAGEOUS 60G*24,MIKE IKE RED RAGEOUS 60G*24,24,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6010096.png,6010096.png,6010096.png,1,80,6010096.png
6010089,MIKE IKE ITALIAN ICE 60G*24,MIKE IKE ITALIAN ICE 60G*24,MIKE IKE ITALIAN ICE 60G*24,24,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6010089.png,6010089.png,6010089.png,1,80,6010089.png
6009977,WONKA FUNDIP 42.5G*36,WONKA FUNDIP 42.5G*36,WONKA FUNDIP 42.5G*36,37.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6009977.png,6009977.png,6009977.png,1,80,6009977.png
6009199,BAZOOKA PARTY BOX  113G*12,BAZOOKA PARTY BOX  113G*12,BAZOOKA PARTY BOX  113G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6009199.png,6009199.png,6009199.png,1,80,6009199.png
6009182,TOOTSIE SOUR DOTS  198G*12,TOOTSIE SOUR DOTS  198G*12,TOOTSIE SOUR DOTS  198G*12,1.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6009182.png,6009182.png,6009182.png,1,80,6009182.png
6008413,JOLLY RANCHER GUMMIE BO127G*12,JOLLY RANCHER GUMMIE BO127G*12,JOLLY RANCHER GUMMIE BO127G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6008413.png,6008413.png,6008413.png,1,80,6008413.png
6007720,AIRHEADS CONCESSION BOX 93.6G,AIRHEADS CONCESSION BOX 93.6G,AIRHEADS CONCESSION BOX 93.6G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6007720.png,6007720.png,6007720.png,1,80,6007720.png
6007638,HERSHEY'S C.CREAM K.SIZE 73G,HERSHEY'S C.CREAM K.SIZE 73G,HERSHEY'S C.CREAM K.SIZE 73G,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6007638.png,6007638.png,6007638.png,1,80,6007638.png
6006761,MILK DUDS BIG BOX 141G,MILK DUDS BIG BOX 141G,MILK DUDS BIG BOX 141G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6006761.png,6006761.png,6006761.png,1,80,6006761.png
6005634,REESE MINI KINGSIZE 70G*16,REESE MINI KINGSIZE 70G*16,REESE MINI KINGSIZE 70G*16,32,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6005634.png,6005634.png,6005634.png,1,80,6005634.png
6003630,HERSHEY MILK GIANT BAR 198G*12,HERSHEY MILK GIANT BAR 198G*12,HERSHEY MILK GIANT BAR 198G*12,3.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6003630.png,6003630.png,6003630.png,1,80,6003630.png
6003623,HERSHEY'S DROP KINGSIZE 59G*18,HERSHEY'S DROP KINGSIZE 59G*18,HERSHEY'S DROP KINGSIZE 59G*18,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6003623.png,6003623.png,6003623.png,1,80,6003623.png
6003593,HERSHEY'S CC GIANT BAR 184G*12,HERSHEY'S CC GIANT BAR 184G*12,HERSHEY'S CC GIANT BAR 184G*12,3.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6003593.png,6003593.png,6003593.png,1,80,6003593.png
6003401,GOETZE CARAMEL CREAM 142G*12,GOETZE CARAMEL CREAM 142G*12,GOETZE CARAMEL CREAM 142G*12,23.31,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6003401.png,6003401.png,6003401.png,1,80,6003401.png
6002596,REESE PIECES BIG BOX 113G,REESE PIECES BIG BOX 113G,REESE PIECES BIG BOX 113G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6002596.png,6002596.png,6002596.png,1,80,6002596.png
6002411,GOOD N PLENTY BIG BOX 170G,GOOD N PLENTY BIG BOX 170G,GOOD N PLENTY BIG BOX 170G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6002411.png,6002411.png,6002411.png,1,80,6002411.png
6001346,YORK PIECES 141G*12,YORK PIECES 141G*12,YORK PIECES 141G*12,2.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6001346.png,6001346.png,6001346.png,1,80,6001346.png
6000523,GOOD N PLENTY BAG 198G*12,GOOD N PLENTY BAG 198G*12,GOOD N PLENTY BAG 198G*12,3.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6000523.png,6000523.png,6000523.png,1,80,6000523.png
602862,HERSHEY ZERO BAR 52G*24,HERSHEY ZERO BAR 52G*24,HERSHEY ZERO BAR 52G*24,24,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602862.png,602862.png,602862.png,1,80,602862.png
602831,HERSHEY ZAGNUT 49G*24,HERSHEY ZAGNUT 49G*24,HERSHEY ZAGNUT 49G*24,24,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602831.png,602831.png,602831.png,1,80,602831.png
602788,WONKA SWEETART ROLL 51G*36,WONKA SWEETART ROLL 51G*36,WONKA SWEETART ROLL 51G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602788.png,602788.png,602788.png,1,80,602788.png
602786,WONKA SWEETARTS 141.7G,WONKA SWEETARTS 141.7G,WONKA SWEETARTS 141.7G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602786.png,602786.png,602786.png,1,80,602786.png
602781,WONKA SPREE ROLL 50G*36,WONKA SPREE ROLL 50G*36,WONKA SPREE ROLL 50G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602781.png,602781.png,602781.png,1,80,602781.png
602778,WONKA SPREE 141.7G*12,WONKA SPREE 141.7G*12,WONKA SPREE 141.7G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602778.png,602778.png,602778.png,1,80,602778.png
602774,WONKA RAINBOW NERDS 141G*12,WONKA RAINBOW NERDS 141G*12,WONKA RAINBOW NERDS 141G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602774.png,602774.png,602774.png,1,80,602774.png
602773,WONKA RUNTS 141G*12,WONKA RUNTS 141G*12,WONKA RUNTS 141G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602773.png,602773.png,602773.png,1,80,602773.png
602762,WONKA MINI SWEETART 51G*24,WONKA MINI SWEETART 51G*24,WONKA MINI SWEETART 51G*24,21.36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602762.png,602762.png,602762.png,1,80,602762.png
602743,WONKA GOBSTOPPER 140G*12,WONKA GOBSTOPPER 140G*12,WONKA GOBSTOPPER 140G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602743.png,602743.png,602743.png,1,80,602743.png
602707,WONKA BOTTLE CAPS 141G,WONKA BOTTLE CAPS 141G,WONKA BOTTLE CAPS 141G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602707.png,602707.png,602707.png,1,80,602707.png
602705,WONKA BOTTLE CAPS 50G*24,WONKA BOTTLE CAPS 50G*24,WONKA BOTTLE CAPS 50G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602705.png,602705.png,602705.png,1,80,602705.png
602664,US SKITTLES SOUR 51G*24,US SKITTLES SOUR 51G*24,US SKITTLES SOUR 51G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602664.png,602664.png,602664.png,1,80,602664.png
602661,US SKITTLES TROPICAL 61.5G*36,US SKITTLES TROPICAL 61.5G*36,US SKITTLES TROPICAL 61.5G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602661.png,602661.png,602661.png,1,80,602661.png
602659,US SKITTLES WILDBERRY 61.5G*36,US SKITTLES WILDBERRY 61.5G*36,US SKITTLES WILDBERRY 61.5G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602659.png,602659.png,602659.png,1,80,602659.png
602658,US SKITTLES 61.5G*36,US SKITTLES 61.5G*36,US SKITTLES 61.5G*36,43.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602658.png,602658.png,602658.png,1,80,602658.png
602614,US SNICKERS DARK 51.9G*24,US SNICKERS DARK 51.9G*24,US SNICKERS DARK 51.9G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602614.png,602614.png,602614.png,1,80,602614.png
602613,US M&M TUB 30.6G*24,US M&M TUB 30.6G*24,US M&M TUB 30.6G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602613.png,602613.png,602613.png,1,80,602613.png
602593,US KIT KAT WHITE 42G*24,US KIT KAT WHITE 42G*24,US KIT KAT WHITE 42G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602593.png,602593.png,602593.png,1,80,602593.png
602592,US KIT KAT DARK 42G*24,US KIT KAT DARK 42G*24,US KIT KAT DARK 42G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602592.png,602592.png,602592.png,1,80,602592.png
602528,VICKS MENTHOL BOX,VICKS MENTHOL BOX,VICKS MENTHOL BOX,29,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602528.png,602528.png,602528.png,1,80,602528.png
602523,A/FOOD TOOTSIE ROLL  36,A/FOOD TOOTSIE ROLL  36,A/FOOD TOOTSIE ROLL  36,43.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602523.png,602523.png,602523.png,1,80,602523.png
602519,JOLLY RANCHER CRUNCH CHEW 43G,JOLLY RANCHER CRUNCH CHEW 43G,JOLLY RANCHER CRUNCH CHEW 43G,21.36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602519.png,602519.png,602519.png,1,80,602519.png
602470,TOOTSIE JUNIOR MINTS 120G*12,TOOTSIE JUNIOR MINTS 120G*12,TOOTSIE JUNIOR MINTS 120G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602470.png,602470.png,602470.png,1,80,602470.png
602469,TOOTSIE JUNIOR MINTS 24,TOOTSIE JUNIOR MINTS 24,TOOTSIE JUNIOR MINTS 24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602469.png,602469.png,602469.png,1,80,602469.png
602467,TOOTSIE JUNIOR CARAMEL 102G*12,TOOTSIE JUNIOR CARAMEL 102G*12,TOOTSIE JUNIOR CARAMEL 102G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602467.png,602467.png,602467.png,1,80,602467.png
602425,TOOTSIE CHARLESTON VANILLA 53.,TOOTSIE CHARLESTON VANILLA 53.,TOOTSIE CHARLESTON VANILLA 53.,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602425.png,602425.png,602425.png,1,80,602425.png
602424,TOOTSIE CHARLESTON STRAW 53G*2,TOOTSIE CHARLESTON STRAW 53G*2,TOOTSIE CHARLESTON STRAW 53G*2,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602424.png,602424.png,602424.png,1,80,602424.png
602423,TOOTSIE CHARLESTON CHOC 53.2G*,TOOTSIE CHARLESTON CHOC 53.2G*,TOOTSIE CHARLESTON CHOC 53.2G*,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602423.png,602423.png,602423.png,1,80,602423.png
602422,TOOTSIE CHARLESTON CHEWS 113G*,TOOTSIE CHARLESTON CHEWS 113G*,TOOTSIE CHARLESTON CHEWS 113G*,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602422.png,602422.png,602422.png,1,80,602422.png
602398,SWEDISH FISH 56G*24,SWEDISH FISH 56G*24,SWEDISH FISH 56G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602398.png,602398.png,602398.png,1,80,602398.png
602346,SOUR RAZZLES 40G*24,SOUR RAZZLES 40G*24,SOUR RAZZLES 40G*24,31.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602346.png,602346.png,602346.png,1,80,602346.png
602340,SOUR PATCH WATERMELON 56G*24,SOUR PATCH WATERMELON 56G*24,SOUR PATCH WATERMELON 56G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602340.png,602340.png,602340.png,1,80,602340.png
602337,SOUR PATCH KIDS 56G*24,SOUR PATCH KIDS 56G*24,SOUR PATCH KIDS 56G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602337.png,602337.png,602337.png,1,80,602337.png
602332,SOUR PATCH FRUIT 56G*24,SOUR PATCH FRUIT 56G*24,SOUR PATCH FRUIT 56G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602332.png,602332.png,602332.png,1,80,602332.png
602331,SOUR PATCH CHERRY 56G*24,SOUR PATCH CHERRY 56G*24,SOUR PATCH CHERRY 56G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602331.png,602331.png,602331.png,1,80,602331.png
602165,REESE'S  STICKS  42G*20,REESE'S  STICKS  42G*20,REESE'S  STICKS  42G*20,22,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602165.png,602165.png,602165.png,1,80,602165.png
602140,REESE'S PIECES 43G*36,REESE'S PIECES 43G*36,REESE'S PIECES 43G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602140.png,602140.png,602140.png,1,80,602140.png
602128,REESE NUTRAGEOUS 47G*18,REESE NUTRAGEOUS 47G*18,REESE NUTRAGEOUS 47G*18,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602128.png,602128.png,602128.png,1,80,602128.png
602104,REESES FASTBREAK 51G*18,REESES FASTBREAK 51G*18,REESES FASTBREAK 51G*18,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602104.png,602104.png,602104.png,1,80,602104.png
602096,REESE CRISPY CRUNCH K.SIZE 69G,REESE CRISPY CRUNCH K.SIZE 69G,REESE CRISPY CRUNCH K.SIZE 69G,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602096.png,602096.png,602096.png,1,80,602096.png
602095,REESES CRISPY CRUNCHY BAR 48G*,REESES CRISPY CRUNCHY BAR 48G*,REESES CRISPY CRUNCHY BAR 48G*,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602095.png,602095.png,602095.png,1,80,602095.png
602090,REESE BIG CUP NUT K.S 79G*16,REESE BIG CUP NUT K.S 79G*16,REESE BIG CUP NUT K.S 79G*16,35.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602090.png,602090.png,602090.png,1,80,602090.png
602089,REESES BIG CUP WITH NUT 39G*16,REESES BIG CUP WITH NUT 39G*16,REESES BIG CUP WITH NUT 39G*16,18.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602089.png,602089.png,602089.png,1,80,602089.png
602088,REESES BIG CUP K/SIZE 79G*16,REESES BIG CUP K/SIZE 79G*16,REESES BIG CUP K/SIZE 79G*16,35.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602088.png,602088.png,602088.png,1,80,602088.png
602086,REESE'S BIG CUP 39G*16,REESE'S BIG CUP 39G*16,REESE'S BIG CUP 39G*16,19.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602086.png,602086.png,602086.png,1,80,602086.png
602079,RAZZLES TROPICAL 40G*24,RAZZLES TROPICAL 40G*24,RAZZLES TROPICAL 40G*24,31.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,602079.png,602079.png,602079.png,1,80,602079.png
601939,PAY DAY BAR 52G*24,PAY DAY BAR 52G*24,PAY DAY BAR 52G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601939.png,601939.png,601939.png,1,80,601939.png
601922,REESE'S P/B CUP WHITE 42G*24,REESE'S P/B CUP WHITE 42G*24,REESE'S P/B CUP WHITE 42G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601922.png,601922.png,601922.png,1,80,601922.png
601921,REESES P/B CUP 42G * 36,REESES P/B CUP 42G * 36,REESES P/B CUP 42G * 36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601921.png,601921.png,601921.png,1,80,601921.png
601920,REESES PB CUP DARK 42G*24,REESES PB CUP DARK 42G*24,REESES PB CUP DARK 42G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601920.png,601920.png,601920.png,1,80,601920.png
601824,NECCO SWEETHEARTS 28G*36,NECCO SWEETHEARTS 28G*36,NECCO SWEETHEARTS 28G*36,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601824.png,601824.png,601824.png,1,80,601824.png
601801,NESTLE OH HENRY 51G*36,NESTLE OH HENRY 51G*36,NESTLE OH HENRY 51G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601801.png,601801.png,601801.png,1,80,601801.png
601781,NOW & LATER SOFT 78G*24,NOW & LATER SOFT 78G*24,NOW & LATER SOFT 78G*24,21.36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601781.png,601781.png,601781.png,1,80,601781.png
601777,NOW LATER CLASSIC 78G*24,NOW LATER CLASSIC 78G*24,NOW LATER CLASSIC 78G*24,21.36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601777.png,601777.png,601777.png,1,80,601777.png
601767,NERDS GIANT CHEW 51G*24,NERDS GIANT CHEW 51G*24,NERDS GIANT CHEW 51G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601767.png,601767.png,601767.png,1,80,601767.png
601764,NES WONKA NERDS NEON *24,NES WONKA NERDS NEON *24,NES WONKA NERDS NEON *24,22.07,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601764.png,601764.png,601764.png,1,80,601764.png
601763,NES WONKA NERDS GRAPE & STRAW.,NES WONKA NERDS GRAPE & STRAW.,NES WONKA NERDS GRAPE & STRAW.,22.07,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601763.png,601763.png,601763.png,1,80,601763.png
601754,NESTLE BABYRUTH BAR 59.5G*24,NESTLE BABYRUTH BAR 59.5G*24,NESTLE BABYRUTH BAR 59.5G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601754.png,601754.png,601754.png,1,80,601754.png
601745,MILKY WAY CARAMEL 54.1G*24,MILKY WAY CARAMEL 54.1G*24,MILKY WAY CARAMEL 54.1G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601745.png,601745.png,601745.png,1,80,601745.png
601721,SKITTLES SOUR 50G*24,SKITTLES SOUR 50G*24,SKITTLES SOUR 50G*24,28.76,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601721.png,601721.png,601721.png,1,80,601721.png
601709,SNICKERS DARK 51.9G*24,SNICKERS DARK 51.9G*24,SNICKERS DARK 51.9G*24,24,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601709.png,601709.png,601709.png,1,80,601709.png
601707,MARS SNICKERS ALMOND 49.9G*24,MARS SNICKERS ALMOND 49.9G*24,MARS SNICKERS ALMOND 49.9G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601707.png,601707.png,601707.png,1,80,601707.png
601689,HERSHEY MOUNDS 49G*36,HERSHEY MOUNDS 49G*36,HERSHEY MOUNDS 49G*36,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601689.png,601689.png,601689.png,1,80,601689.png
601681,MARS M/WAY MIDNIGHT 24,MARS M/WAY MIDNIGHT 24,MARS M/WAY MIDNIGHT 24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601681.png,601681.png,601681.png,1,80,601681.png
601680,M&M MINI TUBE 32.5G*24,M&M MINI TUBE 32.5G*24,M&M MINI TUBE 32.5G*24,32.44,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601680.png,601680.png,601680.png,1,80,601680.png
601670,M&M PEANUT DARK 42.5G*24,M&M PEANUT DARK 42.5G*24,M&M PEANUT DARK 42.5G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601670.png,601670.png,601670.png,1,80,601670.png
601669,MM PB K/SIZE 80G*24,MM PB K/SIZE 80G*24,MM PB K/SIZE 80G*24,52.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601669.png,601669.png,601669.png,1,80,601669.png
601667,MARS M&M PEANUT BUTTER  46.2G*,MARS M&M PEANUT BUTTER  46.2G*,MARS M&M PEANUT BUTTER  46.2G*,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601667.png,601667.png,601667.png,1,80,601667.png
601664,US MM PRETZEL 32.3G*24,US MM PRETZEL 32.3G*24,US MM PRETZEL 32.3G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601664.png,601664.png,601664.png,1,80,601664.png
601656,US MM DARK 47.9G*24,US MM DARK 47.9G*24,US MM DARK 47.9G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601656.png,601656.png,601656.png,1,80,601656.png
601631,MIKE IKE TROPICAL TYPHOON 60G*,MIKE IKE TROPICAL TYPHOON 60G*,MIKE IKE TROPICAL TYPHOON 60G*,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601631.png,601631.png,601631.png,1,80,601631.png
601627,MIKE IKE LEMONADE BLENDS 60G*2,MIKE IKE LEMONADE BLENDS 60G*2,MIKE IKE LEMONADE BLENDS 60G*2,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601627.png,601627.png,601627.png,1,80,601627.png
601625,MIKE IKE JOLLY JOES 60G*24,MIKE IKE JOLLY JOES 60G*24,MIKE IKE JOLLY JOES 60G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601625.png,601625.png,601625.png,1,80,601625.png
601623,MIKE IKE BERRY BLAST 60G*24,MIKE IKE BERRY BLAST 60G*24,MIKE IKE BERRY BLAST 60G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601623.png,601623.png,601623.png,1,80,601623.png
601550,WONKA LAFFY TAFFY ASST 24,WONKA LAFFY TAFFY ASST 24,WONKA LAFFY TAFFY ASST 24,29.76,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601550.png,601550.png,601550.png,1,80,601550.png
601395,JUJUBES CANDY 42G*24,JUJUBES CANDY 42G*24,JUJUBES CANDY 42G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601395.png,601395.png,601395.png,1,80,601395.png
601391,JOLLYRANCHER TWOSOME CHEWS 51G,JOLLYRANCHER TWOSOME CHEWS 51G,JOLLYRANCHER TWOSOME CHEWS 51G,24.3,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601391.png,601391.png,601391.png,1,80,601391.png
601387,JOLLY RANCHER CHEWS BOX 58G*12,JOLLY RANCHER CHEWS BOX 58G*12,JOLLY RANCHER CHEWS BOX 58G*12,16.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601387.png,601387.png,601387.png,1,80,601387.png
601349,JUJYFRUITS 59G*24,JUJYFRUITS 59G*24,JUJYFRUITS 59G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601349.png,601349.png,601349.png,1,80,601349.png
601339,JELLY BELLY SOURS 45GX12,JELLY BELLY SOURS 45GX12,JELLY BELLY SOURS 45GX12,19.35,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601339.png,601339.png,601339.png,1,80,601339.png
601291,HERSHEY YORK 39G*36,HERSHEY YORK 39G*36,HERSHEY YORK 39G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601291.png,601291.png,601291.png,1,80,601291.png
601290,HERSHEY'S W/CALLIT 45G*36,HERSHEY'S W/CALLIT 45G*36,HERSHEY'S W/CALLIT 45G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601290.png,601290.png,601290.png,1,80,601290.png
601286,HERSHEY TWIZZLER SWEET SOUR 53,HERSHEY TWIZZLER SWEET SOUR 53,HERSHEY TWIZZLER SWEET SOUR 53,19.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601286.png,601286.png,601286.png,1,80,601286.png
601285,HERSHEY TWIZZLER NIBS 63G*36,HERSHEY TWIZZLER NIBS 63G*36,HERSHEY TWIZZLER NIBS 63G*36,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601285.png,601285.png,601285.png,1,80,601285.png
601284,HOT TAMALES FIRE 60G*24,HOT TAMALES FIRE 60G*24,HOT TAMALES FIRE 60G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601284.png,601284.png,601284.png,1,80,601284.png
601280,HOT TAMALES 170G*12,HOT TAMALES 170G*12,HOT TAMALES 170G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601280.png,601280.png,601280.png,1,80,601280.png
601279,HERSHEY'S TAKE5 42G*18,HERSHEY'S TAKE5 42G*18,HERSHEY'S TAKE5 42G*18,23.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601279.png,601279.png,601279.png,1,80,601279.png
601278,JBORN HOT TAMALES 60G*24,JBORN HOT TAMALES 60G*24,JBORN HOT TAMALES 60G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601278.png,601278.png,601278.png,1,80,601278.png
601275,HERSHEY TWIZZLER STRAW 70G*18,HERSHEY TWIZZLER STRAW 70G*18,HERSHEY TWIZZLER STRAW 70G*18,25.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601275.png,601275.png,601275.png,1,80,601275.png
