sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brands,cin7_import,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073510_1.jpg,,0,0
6073039,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"RD FART EYES 200",,,,0,/6/0/6073039_1.jpg,,,,,,,,,,"Use config","Use config","RD FART EYES 200",,,"Block after Info Column",,14.0000,0,"RD FART EYES 200",/6/0/6073039_1.jpg,,,,,1,2,/6/0/6073039_1.jpg,,"2017-12-07 21:52:30",rd-fart-eyes-200,rd-fart-eyes-200.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073039.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073039_1.jpg,,0,0
6073022,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"RD POSSUM POOP 200",,,,0,/6/0/6073022_1.jpg,,,,,,,,,,"Use config","Use config","RD POSSUM POOP 200",,,"Block after Info Column",,14.0000,0,"RD POSSUM POOP 200",/6/0/6073022_1.jpg,,,,,1,2,/6/0/6073022_1.jpg,,"2017-12-07 21:52:30",rd-possum-poop-200,rd-possum-poop-200.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073022.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073022_1.jpg,,0,0
6072827,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"VIDAL TENNIS BALL 200",,,,0,/6/0/6072827_1.jpg,,,,,,,,,,"Use config","Use config","VIDAL TENNIS BALL 200",,,"Block after Info Column",,21.8000,0,"VIDAL TENNIS BALL 200",/6/0/6072827_1.jpg,,,,,1,2,/6/0/6072827_1.jpg,,"2017-12-07 21:52:30",vidal-tennis-ball-200,vidal-tennis-ball-200.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072827.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072827_1.jpg,,0,0
6072421,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"ROLLA BELTA RAINBOW 24",,,,0,/6/0/6072421.jpg,,,,,,,,,,"Use config","Use config","ROLLA BELTA RAINBOW 24",,,"Block after Info Column",,11.3500,0,"ROLLA BELTA RAINBOW 24",/6/0/6072421.jpg,,,,,1,2,/6/0/6072421.jpg,,"2017-12-07 21:47:32",rolla-belta-rainbow-24,rolla-belta-rainbow-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072421.jpg,,0,0
6072414,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"ROLLA BELTA WATERMELON 24",,,,0,/6/0/6072414.jpg,,,,,,,,,,"Use config","Use config","ROLLA BELTA WATERMELON 24",,,"Block after Info Column",,11.3500,0,"ROLLA BELTA WATERMELON 24",/6/0/6072414.jpg,,,,,1,2,/6/0/6072414.jpg,,"2017-12-07 21:47:32",rolla-belta-watermelon-24,rolla-belta-watermelon-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072414.jpg,,0,0
6072407,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"ROLLA BELTA STRAW 24",,,,0,/6/0/6072407.jpg,,,,,,,,,,"Use config","Use config","ROLLA BELTA STRAW 24",,,"Block after Info Column",,11.3500,0,"ROLLA BELTA STRAW 24",/6/0/6072407.jpg,,,,,1,2,/6/0/6072407.jpg,,"2017-12-07 21:47:32",rolla-belta-straw-24,rolla-belta-straw-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072407.jpg,,0,0
6072360,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"CANDY AIR FORCE EGG 12'S",,,,0,/6/0/6072360.jpg,,,,,,,,,,"Use config","Use config","CANDY AIR FORCE EGG 12'S",,,"Block after Info Column",,18.6000,0,"CANDY AIR FORCE EGG 12'S",/6/0/6072360.jpg,,,,,1,2,/6/0/6072360.jpg,,"2017-12-07 21:47:26",candy-air-force-egg-12-s,candy-air-force-egg-12-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072360.jpg,,0,0
6072247,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"MONSTER TONGUE TATTOO POP 100'",,,,0,/6/0/6072247_1.jpg,,,,,,,,,,"Use config","Use config","MONSTER TONGUE TATTOO POP 100'",,,"Block after Info Column",,9.7700,0,"MONSTER TONGUE TATTOO POP 100'",/6/0/6072247_1.jpg,,,,,1,2,/6/0/6072247_1.jpg,,"2017-12-07 21:52:42",monster-tongue-tattoo-pop-100,monster-tongue-tattoo-pop-100.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072247.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072247_1.jpg,,0,0
6072216,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"FINI BANANA SPLIT 200",,,,0,/6/0/6072216_1.jpg,,,,,,,,,,"Use config","Use config","FINI BANANA SPLIT 200",,,"Block after Info Column",,17.8400,0,"FINI BANANA SPLIT 200",/6/0/6072216_1.jpg,,,,,1,2,/6/0/6072216_1.jpg,,"2017-12-07 21:52:30",fini-banana-split-200,fini-banana-split-200.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072216.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072216_1.jpg,,0,0
6071820,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"BYRON BAY CARAMEL FUDGE 40GX36",,,,0,/6/0/6071820_1.jpg,,,,,,,,,,"Use config","Use config","BYRON BAY CARAMEL FUDGE 40GX36",,,"Block after Info Column",,47.0000,0,"BYRON BAY CARAMEL FUDGE 40GX36",/6/0/6071820_1.jpg,,,,,1,2,/6/0/6071820_1.jpg,,"2017-12-07 21:52:30",byron-bay-caramel-fudge-40gx36,byron-bay-caramel-fudge-40gx36.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071820.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071820_1.jpg,,0,0
6071790,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"AUSSIE GOLD CHOC COINS 75G*40",,,,0,/6/0/6071790.jpg,,,,,,,,,,"Use config","Use config","AUSSIE GOLD CHOC COINS 75G*40",,,"Block after Info Column",,62.8000,0,"AUSSIE GOLD CHOC COINS 75G*40",/6/0/6071790.jpg,,,,,1,2,/6/0/6071790.jpg,,"2017-12-07 21:47:26",aussie-gold-choc-coins-75g-40,aussie-gold-choc-coins-75g-40.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071790.jpg,,0,0
6071776,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"AUSSIE WHITE CHOC COINS 75G*40",,,,0,/6/0/6071776.jpg,,,,,,,,,,"Use config","Use config","AUSSIE WHITE CHOC COINS 75G*40",,,"Block after Info Column",,62.8000,0,"AUSSIE WHITE CHOC COINS 75G*40",/6/0/6071776.jpg,,,,,1,2,/6/0/6071776.jpg,,"2017-12-07 21:47:25",aussie-white-choc-coins-75g-40,aussie-white-choc-coins-75g-40.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071776.jpg,,0,0
6071196,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"SAM BLUEY GUM POP 40",,,,0,/6/0/6071196_1.jpg,,,,,,,,,,"Use config","Use config","SAM BLUEY GUM POP 40",,,"Block after Info Column",,13.6000,0,"SAM BLUEY GUM POP 40",/6/0/6071196_1.jpg,,,,,1,2,/6/0/6071196_1.jpg,,"2017-12-07 21:52:30",sam-bluey-gum-pop-40,sam-bluey-gum-pop-40.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071196.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071196_1.jpg,,0,0
6070847,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"MR MEN LITTLE MIS CANDY EGG 18",,,,0,/6/0/6070847.jpg,,,,,,,,,,"Use config","Use config","MR MEN LITTLE MIS CANDY EGG 18",,,"Block after Info Column",,28.5400,0,"MR MEN LITTLE MIS CANDY EGG 18",/6/0/6070847.jpg,,,,,1,2,/6/0/6070847.jpg,,"2017-12-07 21:47:25",mr-men-little-mis-candy-egg-18,mr-men-little-mis-candy-egg-18.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070847.jpg,,0,0
6070595,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"JOJO COLOUR BUBBLE PENCIL 12",,,,0,/6/0/6070595.jpg,,,,,,,,,,"Use config","Use config","JOJO COLOUR BUBBLE PENCIL 12",,,"Block after Info Column",,8.9500,0,"JOJO COLOUR BUBBLE PENCIL 12",/6/0/6070595.jpg,,,,,1,2,/6/0/6070595.jpg,,"2017-12-07 21:47:25",jojo-colour-bubble-pencil-12,jojo-colour-bubble-pencil-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070595.jpg,,0,0
6070588,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"JOJO TING ZING 30G*12",,,,0,/6/0/6070588.jpg,,,,,,,,,,"Use config","Use config","JOJO TING ZING 30G*12",,,"Block after Info Column",,4.6500,0,"JOJO TING ZING 30G*12",/6/0/6070588.jpg,,,,,1,2,/6/0/6070588.jpg,,"2017-12-07 21:47:32",jojo-ting-zing-30g-12,jojo-ting-zing-30g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070588.jpg,,0,0
6070571,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"JOJO MIXED CANDY EGG 12",,,,0,/6/0/6070571.jpg,,,,,,,,,,"Use config","Use config","JOJO MIXED CANDY EGG 12",,,"Block after Info Column",,6.5000,0,"JOJO MIXED CANDY EGG 12",/6/0/6070571.jpg,,,,,1,2,/6/0/6070571.jpg,,"2017-12-07 21:47:32",jojo-mixed-candy-egg-12,jojo-mixed-candy-egg-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070571.jpg,,0,0
6070564,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"JOJO GUM FRIES 25G*24",,,,0,/6/0/6070564.jpg,,,,,,,,,,"Use config","Use config","JOJO GUM FRIES 25G*24",,,"Block after Info Column",,8.2500,0,"JOJO GUM FRIES 25G*24",/6/0/6070564.jpg,,,,,1,2,/6/0/6070564.jpg,,"2017-12-07 21:47:32",jojo-gum-fries-25g-24,jojo-gum-fries-25g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070564.jpg,,0,0
6070540,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"MINI JELLY JAR",,,,0,/6/0/6070540_1.jpg,,,,,,,,,,"Use config","Use config","MINI JELLY JAR",,,"Block after Info Column",,5.9100,0,"MINI JELLY JAR",/6/0/6070540_1.jpg,,,,,1,2,/6/0/6070540_1.jpg,,"2017-12-07 21:52:30",mini-jelly-jar,mini-jelly-jar.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070540.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6070540_1.jpg,,0,0
6070441,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"FYNA WIZZ FIZZ GRAPE 14G",,,,0,/6/0/6070441_1.jpg,,,,,,,,,,"Use config","Use config","FYNA WIZZ FIZZ GRAPE 14G",,,"Block after Info Column",,17.5000,0,"FYNA WIZZ FIZZ GRAPE 14G",/6/0/6070441_1.jpg,,,,,1,2,/6/0/6070441_1.jpg,,"2017-12-07 21:52:29",fyna-wizz-fizz-grape-14g,fyna-wizz-fizz-grape-14g.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6070441.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6070441_1.jpg,,0,0
6069858,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"TOXIC WASTE DRUM COLOR 48G *12",,,,0,/6/0/6069858_1.jpg,,,,,,,,,,"Use config","Use config","TOXIC WASTE DRUM COLOR 48G *12",,,"Block after Info Column",,24.2000,0,"TOXIC WASTE DRUM COLOR 48G *12",/6/0/6069858_1.jpg,,,,,1,2,/6/0/6069858_1.jpg,,"2017-12-07 21:52:44",toxic-waste-drum-color-48g-12,toxic-waste-drum-color-48g-12.html,4,0.3000,48.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069858.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069858_1.jpg,,0,0
6069698,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"STAR WAR SURPRISE EGG 24",,,,0,/6/0/6069698_1.jpg,,,,,,,,,,"Use config","Use config","STAR WAR SURPRISE EGG 24",,,"Block after Info Column",,41.6300,0,"STAR WAR SURPRISE EGG 24",/6/0/6069698_1.jpg,,,,,1,2,/6/0/6069698_1.jpg,,"2017-12-07 21:52:44",star-war-surprise-egg-24,star-war-surprise-egg-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069698.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069698_1.jpg,,0,0
6069681,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"TOXIC WASTE SLIME LICKER 60ML",,,,0,/6/0/6069681_1.jpg,,,,,,,,,,"Use config","Use config","TOXIC WASTE SLIME LICKER 60ML",,,"Block after Info Column",,25.1700,0,"TOXIC WASTE SLIME LICKER 60ML",/6/0/6069681_1.jpg,,,,,1,2,/6/0/6069681_1.jpg,,"2017-12-07 21:52:43",toxic-waste-slime-licker-60ml,toxic-waste-slime-licker-60ml.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069681.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069681_1.jpg,,0,0
6069582,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"HILCO MINIONS DIPPERS 24G*12",,,,0,/6/0/6069582_1.jpg,,,,,,,,,,"Use config","Use config","HILCO MINIONS DIPPERS 24G*12",,,"Block after Info Column",,29.3700,0,"HILCO MINIONS DIPPERS 24G*12",/6/0/6069582_1.jpg,,,,,1,2,/6/0/6069582_1.jpg,,"2017-12-07 21:52:43",hilco-minions-dippers-24g-12,hilco-minions-dippers-24g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069582.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069582_1.jpg,,0,0
6069575,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"HILCO AVENGERS DIPPERS 24G*12",,,,0,/6/0/6069575_1.jpg,,,,,,,,,,"Use config","Use config","HILCO AVENGERS DIPPERS 24G*12",,,"Block after Info Column",,29.3700,0,"HILCO AVENGERS DIPPERS 24G*12",/6/0/6069575_1.jpg,,,,,1,2,/6/0/6069575_1.jpg,,"2017-12-07 21:52:43",hilco-avengers-dippers-24g-12,hilco-avengers-dippers-24g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069575.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069575_1.jpg,,0,0
6069551,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"KIDSMANIA TOUCHDOWN JBREAKER",,,,0,/6/0/6069551.jpg,,,,,,,,,,"Use config","Use config","KIDSMANIA TOUCHDOWN JBREAKER",,,"Block after Info Column",,18.4800,0,"KIDSMANIA TOUCHDOWN JBREAKER",/6/0/6069551.jpg,,,,,1,2,/6/0/6069551.jpg,,"2017-12-07 21:47:25",kidsmania-touchdown-jbreaker,kidsmania-touchdown-jbreaker.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069551.jpg,,0,0
6069513,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"GAINT DINO EGG 24'S",,,,0,/6/0/6069513_1.jpg,,,,,,,,,,"Use config","Use config","GAINT DINO EGG 24'S",,,"Block after Info Column",,15.0000,0,"GAINT DINO EGG 24'S",/6/0/6069513_1.jpg,,,,,1,2,/6/0/6069513_1.jpg,,"2017-12-07 21:52:41",gaint-dino-egg-24-s,gaint-dino-egg-24-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069513.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069513_1.jpg,,0,0
6069438,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:08",,,,,"AIRHEAD BIGBAR RAP CHER 42G*24",,,,0,/6/0/6069438_1.jpg,,,,,,,,,,"Use config","Use config","AIRHEAD BIGBAR RAP CHER 42G*24",,,"Block after Info Column",,28.8000,0,"AIRHEAD BIGBAR RAP CHER 42G*24",/6/0/6069438_1.jpg,,,,,1,2,/6/0/6069438_1.jpg,,"2017-12-07 21:52:48",airhead-bigbar-rap-cher-42g-24,airhead-bigbar-rap-cher-42g-24.html,4,0.3000,49.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069438.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069438_1.jpg,,0,0
6069421,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"AIRHEAD BIGBAR STR WATE 42G*24",,,,0,/6/0/6069421_1.jpg,,,,,,,,,,"Use config","Use config","AIRHEAD BIGBAR STR WATE 42G*24",,,"Block after Info Column",,28.8000,0,"AIRHEAD BIGBAR STR WATE 42G*24",/6/0/6069421_1.jpg,,,,,1,2,/6/0/6069421_1.jpg,,"2017-12-07 21:52:48",airhead-bigbar-str-wate-42g-24,airhead-bigbar-str-wate-42g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069421.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069421_1.jpg,,0,0
6069414,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"AIRHEAD BIGBAR LEMON OR 42G*24",,,,0,/6/0/6069414_1.jpg,,,,,,,,,,"Use config","Use config","AIRHEAD BIGBAR LEMON OR 42G*24",,,"Block after Info Column",,28.8000,0,"AIRHEAD BIGBAR LEMON OR 42G*24",/6/0/6069414_1.jpg,,,,,1,2,/6/0/6069414_1.jpg,,"2017-12-07 21:52:48",airhead-bigbar-lemon-or-42g-24,airhead-bigbar-lemon-or-42g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069414.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069414_1.jpg,,0,0
6069360,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"C/C SHERBET DOCTOR 12G*30",,,,0,/6/0/6069360.jpg,,,,,,,,,,"Use config","Use config","C/C SHERBET DOCTOR 12G*30",,,"Block after Info Column",,6.3000,0,"C/C SHERBET DOCTOR 12G*30",/6/0/6069360.jpg,,,,,1,2,/6/0/6069360.jpg,,"2017-12-07 21:47:29",c-c-sherbet-doctor-12g-30,c-c-sherbet-doctor-12g-30.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069360.jpg,,0,0
